meeting_date,t_statement,t_pressconf,score_stmt,score_qa,delta_score,BTCUSDT_1m,BTCUSDT_2m,BTCUSDT_3m,BTCUSDT_4m,BTCUSDT_5m,BTCUSDT_6m,BTCUSDT_7m,BTCUSDT_8m,BTCUSDT_9m,BTCUSDT_10m,BTCUSDT_11m,BTCUSDT_12m,BTCUSDT_13m,BTCUSDT_14m,BTCUSDT_15m,BTCUSDT_16m,BTCUSDT_17m,BTCUSDT_18m,BTCUSDT_19m,BTCUSDT_20m,BTCUSDT_21m,BTCUSDT_22m,BTCUSDT_23m,BTCUSDT_24m,BTCUSDT_25m,BTCUSDT_26m,BTCUSDT_27m,BTCUSDT_28m,BTCUSDT_29m,BTCUSDT_30m,BTCUSDT_31m,BTCUSDT_32m,BTCUSDT_33m,BTCUSDT_34m,BTCUSDT_35m,BTCUSDT_36m,BTCUSDT_37m,BTCUSDT_38m,BTCUSDT_39m,BTCUSDT_40m,BTCUSDT_41m,BTCUSDT_42m,BTCUSDT_43m,BTCUSDT_44m,BTCUSDT_45m,BTCUSDT_46m,BTCUSDT_47m,BTCUSDT_48m,BTCUSDT_49m,BTCUSDT_50m,BTCUSDT_51m,BTCUSDT_52m,BTCUSDT_53m,BTCUSDT_54m,BTCUSDT_55m,BTCUSDT_56m,BTCUSDT_57m,BTCUSDT_58m,BTCUSDT_59m,BTCUSDT_60m
17-09-2015,14:00:00,14:30:00,0.0815968513488769,2.940198932375227,2.85860208102635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1715055132998424,0.0,0.0,0.0,-0.4342633808087435,-0.4342633808087435,-2.1715055132998424,-10.8622460768138,-12.166508844134755,-12.166508844134755,-12.166508844134755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-2015,14:00:00,14:30:00,5.606181144714356,3.95669786826424,-1.6494832764501155,-9.028550650183995,-26.44804503876813,-0.22011159658846974,7.480913020232863,7.480913020232863,14.296871420931584,21.327829898346163,7.480913020232863,12.318523335125418,-26.44804503876813,-29.096700861430715,-13.65608899258945,-29.096700861430715,-29.096700861430715,-21.15283707813199,-12.99488096528164,-8.587944375880246,-48.32046469482452,-48.32046469482452,-65.80859825412942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-03-2016,14:00:00,14:30:00,4.69002119700114,4.440563803627377,-0.2494573933737625,0.0,0.0,0.0,10.582520589324083,8.178385465350951,8.178385465350951,-8.18507953927694,7.457032206325645,7.457032206325645,8.178385465350951,-2.6473809134061796,8.178385465350951,-2.6473809134061796,-2.6473809134061796,-2.8880866626739725,-5.295462874979564,-5.295462874979564,-5.295462874979564,-5.295462874979564,-5.777007670777048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2016,14:00:00,14:30:00,4.811092058817546,3.136956095695496,-1.6741359631220505,4.1004013110024,4.393222792405304,5.564422981137428,11.272060393786736,15.660334994660264,15.660334994660264,15.514090195489272,34.79993569163428,55.21405768335853,31.296183721427564,58.4182056258921,47.78230920470785,63.95022597340483,66.86058687869615,69.33372785306433,106.06778151615117,106.06778151615117,106.06778151615117,106.06778151615117,106.06778151615117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-09-2016,14:00:00,14:30:00,4.913087368011475,5.2811301513151685,0.3680427833036939,0.0,0.0,-0.6736501737185657,-0.6736501737185657,16.322138626247412,2.8625070705758175,5.892504063758894,3.7042649983261846,3.7042649983261846,3.7042649983261846,14.808834154906217,16.49026943201743,16.49026943201743,3.8726080815351174,3.8726080815351174,3.8726080815351174,4.209285746368972,4.209285746368972,4.209285746368972,4.209285746368972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-12-2016,14:00:00,14:30:00,6.209752718607585,4.396555816425996,-1.8131969021815888,11.805922297252428,1.1555424321613366,11.67767195257744,12.19066346267995,22.57308349897142,12.062418052260387,1.7974527575114838,1.7974527575114838,21.420013448688934,7.829396573811619,27.82427634481636,27.952319777150787,10.651609977532777,8.342585530099631,8.342585530099631,8.342585530099631,8.342585530099631,8.342585530099631,8.342585530099631,8.342585530099631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-03-2017,14:00:00,14:30:00,5.406979401906331,4.996434704462687,-0.4105446974436439,0.0,0.0,0.0,-4.543624854473707,-5.978882764809808,-14.195711770624692,-13.47746716014435,-13.47746716014435,-4.623356001047631,-8.530961127466428,-16.909545956048348,-16.670060371074165,-20.02338058868649,-20.02338058868649,-21.860199223983212,-25.774546955911504,-21.860199223983212,-22.818673333934292,-22.818673333934292,-20.342803072862406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-06-2017,14:00:00,14:30:00,6.961254954338074,4.240470897583735,-2.720784056754339,-22.754956546079704,18.11364239507761,12.724750213282535,22.665372889844928,-3.8015731367284915,-57.2141290896018,-10.838295607783024,-56.44962647463073,-60.884555435530416,-11.713477541542446,-73.16733640819753,-36.364161059613195,-49.34255004952248,-80.09979880146352,-118.48756187312122,-115.06507068916068,-75.31167326109963,-45.71453947704124,-51.17615078810063,-65.51274193843248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-09-2017,14:00:00,14:30:00,5.514689064025879,4.278028200070064,-1.236660863955815,10.990896689150711,10.990896689150711,2.654944850350413,2.654944850350413,2.654944850350413,10.065022895096709,19.96992663183016,10.065022895096709,26.517782443075934,12.467112724790239,14.968676215008227,99.47801050542974,99.47801050542974,101.95790477544729,101.95790477544729,99.50281249256662,131.81709862805403,126.79728509649823,126.79728509649823,99.47801050542974,99.47801050542974,121.9234300157589,121.9234300157589,121.9234300157589,126.79728509649823,134.51142708298912,121.9234300157589,121.9234300157589,134.46199640087139,94.69007501884211,119.4732351635122,20.76989463353726,69.8453417422215,19.96992663183016,15.093737964248072,44.93872861770356,44.93872861770356,68.57660454450424,68.60148329170951,68.60148329170951,72.4320718313613,72.4320718313613,69.8453417422215,69.8453417422215,72.4320718313613,72.4320718313613,72.4320718313613,44.96366624246908,58.71975211446698,44.96366624246908,44.96366624246908,58.69484877057099,58.69484877057099,20.219923506883518,44.88885318160397,54.83408047955036,54.83408047955036,53.88734199292767,52.3673901301156,22.79452767571648
13-12-2017,14:00:00,14:30:00,5.500810623168945,5.254920542240143,-0.2458900809288025,-9.257370042820034,-9.257370042820034,-9.25119148815075,-9.24501293729892,-9.232655847048704,-12.353306079927433,-5.754741954913593,3.838769271072009,6.8001565051992365,11.524221262169123,9.79150105669018,0.006172837601016685,4.634728267881277,11.172768482742548,14.205954146206125,49.261183360557816,49.28575335494374,67.98443065738701,67.67787515181026,67.68400635401949,55.40794248968985,34.545200958033874,33.89926712665597,15.420203518151968,11.616706782791423,11.178934427428516,11.185100368312597,12.060625375591533,12.060625375591533,13.577198564252447,0.0,-7.3854426162427105,-7.3854426162427105,0.07407379972749165,-7.391620018256028,0.07407379972749165,1.7097303759819487,1.7097303759819487,-17.502963073885674,-18.739770208375585,-20.78702215090591,-25.452116134447937,-27.816429618768026,-44.506301182051146,-47.606968718595176,-45.771257431132916,-92.21399057648941,-94.43212545815335,-89.34858964992152,-119.02655151706112,-151.83202177327217,-166.5647053061874,-137.41514489464123,-146.6190054052684,-137.80316387006866,-147.37697955996484,-149.25650216675706,-194.9685923318406,-194.43358507607033,-194.43358507607033
21-03-2018,14:00:00,14:30:00,5.894882440567017,5.450312187797145,-0.4445702527698714,-12.602871065482816,-8.256023625716345,-8.089727706559009,-0.5095705097146013,8.304553919290683,-0.6868185129104438,6.1571037866726135,6.046397981813393,33.68477319369873,36.00292265848801,26.05316205091342,22.72700589092208,5.049990583218068,3.8209513747656287,1.7279153630296227,3.8430975617452936,8.370962551525865,1.3624197038036037,-15.032162340024145,-8.244937145068926,-13.789711337586471,-1.6174220764645262,1.2627367509715746,4.053483891958669,3.931681819215831,6.1571037866726135,6.168174299752958,14.976417436733806,14.965356670542661,8.78047270549912,24.95929922795477,27.887047396239957,54.74913755450964,75.65928659195818,52.55654289642883,63.71283956872865,52.545523618752696,41.52016417775275,55.13472007334934,44.82904856243317,41.52016417775275,48.14786257447632,52.314115982621715,62.457964542728426,40.40592670390937,36.00292265848801,21.11325585287862,23.84321484860758,23.84321484860758,24.95929922795477,11.724025129731679,22.649640257066597,25.522819261518627,33.80621340840876,29.322987884497863,13.91452809124471,13.925590019790988,19.421854744129696,24.95929922795477,48.14786257447632
13-06-2018,14:00:00,14:30:00,5.912298679351807,5.269247369766235,-0.6430513095855712,-3.7916342086703336,-13.494817116124825,-3.9004318163670497,-5.345998088382561,-4.4599810685048755,2.2991434238584136,0.9632190165543387,2.330209309943147,9.271014768570305,4.147395704683425,9.022657419586544,5.529478785606875,-0.6680934867243172,-10.088300681739254,-6.885056358767606,-10.010539881736346,-4.273461172266577,-6.900603610363443,-15.7353508704258,-25.746086390059226,-26.618413525751222,-20.295765153362453,-19.346155932410724,-19.346155932410724,-19.346155932410724,-17.02699772974559,-22.475537188979963,-33.03858930379525,-40.352013505055474,-72.350640869429,-47.40541050735236,-28.285393079510175,-30.404571967955466,-23.565601410413713,-16.062137322510974,-13.183671571548507,-8.268856415861654,-9.792812858536816,-15.470817278144693,-11.33255572452206,-10.694855675077724,-8.564299210771722,-4.086944754929448,-2.268591975494964,-10.834835129206615,-6.558569658796262,-15.70422890812249,-10.850388522841673,-15.035130145005363,-10.010539881736346,-9.994987794295072,-10.337139305239576,-27.148077843324863,-41.163213051229484,-32.38391665547302,-30.311069311699537,-30.248734693233537,-27.13249908060567,-28.721657904794764,-46.64053186122101
26-09-2018,14:00:00,14:30:00,7.468491077423096,5.231020493166787,-2.2374705842563083,8.308522570688448,3.669549411262712,6.90626925518368,9.001871887286718,15.840342554295848,15.871135898624415,13.284164365520812,15.840342554295848,18.903815740922397,21.320064641703258,16.071290325470365,9.833827615394798,10.003291593135316,7.907898830289143,8.277705929702522,5.195562151035091,8.308522570688448,8.33933911670813,20.10431810643026,19.90424438695239,16.77949690038583,14.901099998835218,15.17826271492675,13.160958550203476,16.317628735951587,16.009704774670343,16.88726306935264,20.827628158217262,23.64342216533136,25.227919325396233,30.441142576336766,23.674191490775232,23.428034236277373,17.272132764066953,19.057734354917947,11.52833817548056,16.20985642804587,11.86720583382932,14.285155347429246,15.23985338640338,14.824108992154907,16.20985642804587,19.734948113083647,23.689576117994065,20.781460994610427,31.378926746765647,32.93145802916383,39.07773027816533,39.108452149985126,45.12811759537583,45.25093018796562,49.809280604513944,54.411566487695175,66.65866508095498,74.71303095181955,60.83588282179909,60.72858923358706,55.65382061307968,54.73364719041308,59.808882680643
19-12-2018,14:00:00,14:30:00,7.413419723510742,5.601951825618744,-1.8114678978919985,9.609694356062866,9.609694356062866,3.0315475504978324,-14.237240432583288,-37.10068811793575,-91.61180223609757,-84.44842196475837,-101.08370514817389,-152.62966989016238,-133.72838336600174,-109.25453887062285,-115.57055752546061,-125.32760264948094,-116.80277718721437,-95.90182903608425,-88.10790215030467,-77.65579536073405,-94.67218198248288,-119.4512524283071,-127.32214914608409,-132.70416049420936,-147.42102131145376,-133.91222934509895,-145.52763972629725,-140.48037408040568,-140.48037408040568,-144.87029940388456,-193.39278119055496,-193.18141832277604,-178.71368570154735,-206.40019090193408,-225.81055121527527,-248.6586663676306,-227.45408470994508,-223.87576926314009,-206.34728098899672,-213.94271721175414,-206.02982739010494,-200.6610973360346,-187.89879802031876,-180.63974863699116,-187.92520418140563,-187.89879802031876,-180.61336170696396,-182.67175136739374,-203.75503812893896,-220.987544851876,-239.01947154288172,-219.39805245292516,-209.36359290909857,-205.60657160069456,-209.12542993946096,-214.49870741058385,-231.67018789987233,-219.1066729164901,-226.8178461520843,-233.2881585173422,-243.3201129887698,-254.3190513983602,-237.90479227741596
30-01-2019,14:00:00,14:30:00,5.493748346964519,5.145420244761875,-0.3483281022026432,13.442163870592207,1.4751843645629512,0.8388570144211742,1.4751843645629512,-2.545927975563578,-7.234445534859004,-5.671362089072112,-8.653010499553082,-9.145212713692,-3.153574776706283,4.2224967151079555,3.0079885460471947,5.089912251062822,8.732236093917761,13.095496356481842,19.564642510428936,15.290854338636136,13.962142609355746,11.795386134195951,10.899656308827996,5.986162600407375,4.164666337388766,-5.092504291117917,-2.5748627002702418,0.5496039237321493,-8.305588228011699,-8.50824975287372,-5.237215599295989,-2.0251172467444842,-8.50824975287372,-4.4557994122962,-3.4718806947642493,-2.082983766044493,-2.545927975563578,-6.71339057212756,-4.976736752334665,-5.816081774281281,3.644177887775967,2.198234479481473,3.065825613245269,1.7933328560604438,2.8055561765252,-6.25025339660218,-7.552881378025068,-3.2114478263845876,-3.153574776706283,-3.0667658301758336,0.9545559080516278,1.76441068418,4.482729276286652,1.9957857170886264,5.118824806485665,5.4368573990714495,8.905646999733724,9.714858134919348,5.4368573990714495,9.685958864771544,15.117554124895118,15.92626276205634,-8.218734546067678
20-03-2019,14:00:00,14:30:00,4.926468690236409,4.418789851665497,-0.5076788385709126,-2.4662970667718507,-1.519565656256467,-0.9216762058387237,0.04981791551990761,-1.7936102682452224,-0.0996365755911888,-1.120968717428859,-0.5480134513765873,-2.7652835027756373,-8.073780836738507,-10.941042833122507,-11.539531649040391,-18.848972004018037,-17.30181876289027,-19.747428904895784,-16.47843157208389,-13.65946765985321,-11.190408820113113,-11.364968710991826,-6.279043897979507,-6.827401566899094,-11.539531649040391,-12.686735341302022,-10.417394500262072,-9.395112491658741,-9.245519011937342,-4.135752392162642,-8.49758517880191,-7.774635644104595,-8.522515405329827,-11.065725049324811,-14.183285795304808,-15.82975001711531,-15.82975001711531,-14.158341452370568,-10.89117038191645,-9.295383256531453,-10.068310844820427,-10.342589833945096,-10.317655069523102,-10.168047788631785,-10.192982180014987,-11.46471858817545,-8.622236932964567,-7.450571783552204,-4.908281265813841,-2.7403676250074245,1.4197133448249706,3.436854067152263,-2.6656203641834213,0.4732601773613834,0.4732601773613834,-1.0960569362733483,1.220467490377776,3.461754496559584,1.594050210975045,3.461754496559584,5.827012600816005,18.34111747901875,14.262692291430062
01-05-2019,14:00:00,14:30:00,5.033479372660319,4.633874071968926,-0.3996053006913929,0.6724974690474478,-3.0641720062330102,-1.905655130765321,-0.13076864877833747,1.3262710973598277,2.8951534400049654,-0.33626569476693685,3.6421537671654307,4.05298016319322,7.861657645994742,4.1650207965951775,6.29355435704345,4.258387032193167,6.125528705122258,6.8349511422123985,8.813600403221058,8.328307575568077,7.077636738367016,1.9613245541323658,4.426444059547231,3.9409382744646235,9.896091851662819,7.3016489843790815,7.264313958525286,9.896091851662819,6.890956033305237,6.909624260637556,2.4469264577885514,0.9900499983335809,2.4842794736703433,2.502955929289577,1.8492592275168407,-0.33626569476693685,-4.559230839581493,-0.33626569476693685,-3.550041610138384,-5.4376821491801755,-5.531138957649873,-12.150101966700179,-14.993487560165304,-9.756298912895653,-5.418990892295212,-14.937360285957073,-14.956069342357198,-8.877468168585628,-5.325535131915877,-14.956069342357198,-10.279894368206158,-7.643495785565774,-9.550608198794283,-5.848898639766535,-0.9527821713648167,-6.017128441680959,-5.848898639766535,-0.2802206270574783,-3.7556089339127587,-4.297579407866837,-11.177550364588495,-8.148284265277917,-8.952259267697983
19-06-2019,14:00:00,14:30:00,4.943443139394124,3.0699671387672423,-1.8734760006268816,-7.309329034265542,-11.004380941348117,-8.679737960951833,-17.367016252293745,-14.4923589695442,-20.462036696452667,-21.559791788393728,-31.445014187078552,-42.28605330573219,-40.218092176030616,-35.58872973029159,-35.47879467991708,-33.10449253222206,-35.74264083124169,-31.016451941918554,-26.56708321195404,-25.963000601827297,-28.04998616746207,-29.686926981424147,-24.853780289218747,-24.87574385386138,-25.952017619408842,-30.423088383495624,-30.005557354287816,-28.906874783452555,-27.863238137235765,-18.376633959212636,-12.890809192477274,-10.8727829469007,-19.035135210603297,-9.491108552722054,-9.644618502910054,-9.688478921515093,-10.631524454865225,-15.951528287887212,-13.351502711807747,-22.328292060493187,-22.701584931849478,-21.944034542035105,-19.25464526417156,-18.124219976123474,-18.7717295065363,-17.729150010278367,-18.67295415625503,-25.35895448107407,-32.95062202963392,-46.74242304469829,-46.687394025145224,-57.98569794885289,-63.319936612784005,-60.93901571424664,-54.47150481383426,-54.80194059256833,-59.72672751879746,-62.70260638942276,-67.88495344699662,-80.36668357166889,-63.132528766454534,-77.4849012190376,-72.29757803734418
31-07-2019,14:00:00,14:30:00,3.745455026626587,2.681701966694423,-1.0637530599321638,-16.994432359744845,-8.954007516330737,-24.109038946555074,-20.591185302096182,-30.004969922384795,-34.05793134832821,-23.97872600001282,-25.03130218118477,-23.016467578756416,-22.745849080161406,-31.489527516919654,-33.054570087264814,-34.23854706731988,-23.347233467201804,-32.05130948948336,-46.397469985628405,-54.44796035957182,-65.21216990265464,-57.65589111589139,-80.33179762288522,-75.28266420791525,-63.551512630822096,-60.75418034183031,-70.24614936964467,-75.63531526225368,-52.909725415784926,-50.939521724526934,-53.352069396609274,-51.04003292449034,-31.981085016956843,-24.61025841362307,-41.14452763966955,-27.40752433003477,-29.493450453693836,-38.04226904003122,-41.02403361416452,-34.007760894211025,-28.630947469500263,-33.10473575939635,-39.25695469141959,-36.77754656462787,-40.08021397538822,-51.311418210701476,-51.01993060367681,-43.48440779425337,-51.2913153443337,-53.03036274278393,-57.90733983771478,-63.209350852673694,-63.41062106901486,-58.561136105977795,-58.017979278364066,-62.89739002285379,-55.28252668972847,-56.197613198725485,-54.287088110232304,-58.29961246925573,-60.72399757005718,-60.854790239028624,-39.297112108494616
18-09-2019,14:00:00,14:30:00,3.691277384757996,4.02892653838448,0.3376491536264838,-3.89063775996856,-8.529941790321086,-4.175617695925049,-4.165790666386146,-8.569267124881014,-8.89370703593594,-10.083410108099862,-8.470954078445036,-8.441460352989074,-8.107204210509895,-8.441460352989074,-6.249336948307775,-3.310876061516974,-6.445920329153061,-13.702550680404212,-14.14519852116476,-14.686239158860674,-14.312426138120955,-15.325688563627716,-17.470602076738228,-12.807478250250341,-13.85993433454063,-15.001039909685439,-11.351927139642811,-10.673398013519527,-8.067880692982284,-7.075013118582318,-1.0019892441898544,5.911657233207985,7.982856430586063,2.848244567568518,3.4374352750214916,-11.29292277921879,-11.33225898081758,-10.27023584541638,-3.821850716300698,-3.949598459713707,-11.45026851402119,-5.256649905842175,-3.075050411339851,-3.8709842706380164,-2.799927514906756,-1.6896870189710984,-3.8709842706380164,-2.9080106072245853,-5.413900690378896,-8.539773109463365,-5.286134239587415,-2.819578899346594,-4.814395331259213,-4.077347835093938,-6.0724152096338635,-5.944640345012814,-11.587948062908401,-1.434250896164695,-9.788429208092568,-6.563872212650428,-3.6253189130286643,-6.288653315316732,-5.168197426198429
30-10-2019,14:00:00,14:30:00,3.4103644688924155,2.9183928966522217,-0.4919715722401938,-6.486154059924366,-16.489273252640352,-12.5222768374001,2.3123037341631925,15.976060319231973,32.41193129818198,32.08105198638093,33.75739438765311,49.54753538862331,43.214639639458134,77.18905350174359,68.85187055810127,65.44469677576478,86.52854579839577,75.88236561875472,76.82671178601632,70.80772323369034,64.3783426121532,54.79804363624912,62.66314274868389,55.161184407808705,54.963109258091855,54.7870391645814,55.15018033575339,71.41198238194431,65.65355695432508,71.65367581800079,71.36803749323096,78.22110643160381,86.9344128813674,81.14101960139934,88.2725606236523,96.7031597009675,75.89334690061139,87.08797991447983,74.35585009612588,81.95317471030141,71.35705124087718,60.68370035114104,63.64172230275858,69.89577211363901,74.0702889464796,77.62823798015611,64.74113565690024,63.32286981983139,46.84966146207695,47.73067991998085,44.239188604705376,42.44340450601064,43.55616762468052,38.96108824565107,27.91103435230945,30.02935585523638,35.8193512361062,57.22973485645691,69.26944425717109,69.62107174304997,64.32337282080083,50.31822284221265,68.78593627480167
11-12-2019,14:00:00,14:30:00,5.398623625437419,2.810517045167776,-2.588106580269643,7.078347108316946,8.388602478962435,7.795560788645957,5.064356765903009,0.15183000009160766,0.0690139221777227,-0.5245213743665452,-2.9818562552096517,-3.8931563773475064,0.3036576949855427,7.0645540334049475,6.4990215810028555,0.8419373120528394,-0.6763616439285457,-4.597399719949131,-6.157958734688265,-8.865346743407883,-13.867654542151886,-9.100205762385055,-9.224545123185703,-7.193862468389587,-10.854915331366913,-18.471435668745208,-17.061043286951186,-12.54083185209063,-12.444091250266538,-14.862887102559997,-16.535653841903994,-14.351435776372433,-16.425049054927623,-12.126235862004542,-13.300969147073145,-14.32379050392133,-10.910186776342288,-12.167694687516445,-8.492346697084797,-7.704947841168687,-16.12089219844807,-11.545830351858314,-12.2506128541963,-13.31479036000898,-12.56847219593654,-18.78949280981187,-24.059650766795386,-20.76720551545673,-24.170340028831266,-26.508937061167625,-28.031394698265384,-24.059650766795386,-17.157828563975652,-13.383896711228504,-19.079901643239413,-13.342432843188563,-15.719972294587276,-15.388188667250317,-13.204221191391193,-13.162758068347221,-15.567903432274742,-15.526430507527975,-17.724732569994828
